utt_id,wav_path,label_id,is_ood,split
32527343d81c,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_60_f000052.wav,9,False,train
07bd0c23288c,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_30_f000127.wav,9,False,train
51098c0c8f7c,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\hunters_space_02_f000041.wav,9,False,train
c2150892edab,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\silent_bullet_10_f000174.wav,9,False,train
fcda4a71ea5e,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_50_f000147.wav,9,False,train
23b0815b4251,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\emerald_city_of_oz_17_f000097.wav,9,False,train
1811da8b35a6,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\the_sea_fairies_02_f000020.wav,9,False,train
cb0456bbb889,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_34_f000148.wav,9,False,train
f0fa01766d52,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_34_f000090.wav,9,False,train
a270c2958c52,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_27_f000122.wav,9,False,train
f0089809e712,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\hunters_space_13_f000051.wav,9,False,train
814bc9ebd356,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_32_f000085.wav,9,False,train
9970a9232549,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_19_f000177.wav,9,False,train
701361bfed70,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\pink_fairy_book_05_f000029.wav,9,False,train
a263332013bc,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_11_f000026.wav,9,False,train
50b8a8eb1f40,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\midnight_passenger_03_f000170.wav,9,False,train
3810ffb8e68f,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\the_master_key_17_f000050.wav,9,False,train
e815d8ffe1f7,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\piratesofersatz_06_leinster_64kb_f000153.wav,9,False,train
69b13e6c03f1,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_46_f000353.wav,9,False,train
1eaa3bb1c9ed,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_06_f000144.wav,9,False,train
3f80d6f65492,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_34_f000038.wav,9,False,train
27242e36424b,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\poisoned_pen_08_f000146.wav,9,False,train
42d766f435e6,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\ozma_of_oz_07_f000034.wav,9,False,train
600bbd7c3569,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_41_f000006.wav,9,False,train
560658bbbb20,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\piratesofersatz_09_leinster_64kb_f000081.wav,9,False,train
31d23f16768c,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\piratesofersatz_07_leinster_64kb_f000074.wav,9,False,train
71c2e3fd4ac4,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\pink_fairy_book_13_f000006.wav,9,False,train
799005e1bb48,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_04_f000059.wav,9,False,train
4140a89ba07a,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_15_f000123.wav,9,False,train
1a899718b7fe,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_20_f000104.wav,9,False,train
7da8437a8ff5,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\hunters_space_16_f000060.wav,9,False,train
fff707eef4ef,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\piratesofersatz_05_leinster_64kb_f000094.wav,9,False,train
3005b0603474,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\emerald_city_of_oz_05_f000009.wav,9,False,train
095fac279421,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\the_master_key_06_f000055.wav,9,False,train
758e45314dff,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_05_f000113.wav,9,False,train
4bbc84b09d47,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\rinkitink_baum_18_64kb_f000130.wav,9,False,train
66fe8c825480,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\piratesofersatz_11_leinster_64kb_f000019.wav,9,False,train
b0a765c02ee9,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_14_f000070.wav,9,False,train
f3677e94afb1,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\silent_bullet_04_f000232.wav,9,False,train
2a77ef3912c3,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_16_f000038.wav,9,False,train
d61497f42529,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\silent_bullet_06_f000037.wav,9,False,train
f81d4c4ffcc2,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\emerald_city_of_oz_23_f000008.wav,9,False,train
faf88b2d4a43,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\midnight_passenger_04_f000142.wav,9,False,train
a1543d615ca9,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\piratesofersatz_07_leinster_64kb_f000244.wav,9,False,train
498940e4219f,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_50_f000018.wav,9,False,train
29e345633b36,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_25_f000178.wav,9,False,train
cc3bc2dde764,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\midnight_passenger_03_f000065.wav,9,False,train
9a733e5555dc,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\pink_fairy_book_29_f000025.wav,9,False,train
881bce851ee7,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\skyisland_17_baum_64kb_f000041.wav,9,False,train
245689f3588a,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\silent_bullet_02_f000287.wav,9,False,train
36c6f1d401f7,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\silent_bullet_11_f000073.wav,9,False,train
9d4d5d4898d5,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_01_f000087.wav,9,False,train
4b9757ec18f0,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\piratesofersatz_01_leinster_64kb_f000142.wav,9,False,train
c9b7268376c1,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_40_f000218.wav,9,False,train
f752f849e645,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\emerald_city_of_oz_13_f000022.wav,9,False,train
434831721690,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\poisoned_pen_03_f000174.wav,9,False,train
b909f2481e41,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_20_f000078.wav,9,False,train
404dd91d4f19,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_19_f000068.wav,9,False,train
7f528778589a,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_04_f000176.wav,9,False,train
e21e27a07727,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_45_f000147.wav,9,False,train
9cd41b64af9e,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_40_f000018.wav,9,False,train
fb1293a636c3,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\the_sea_fairies_19_f000004.wav,9,False,train
b60c43686fe0,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_17_f000004.wav,9,False,train
b5197b7522b6,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_51_f000054.wav,9,False,train
9b07f5b306f9,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\the_sea_fairies_09_f000029.wav,9,False,train
a60ed003d9a5,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\piratesofersatz_09_leinster_64kb_f000050.wav,9,False,train
0813d4eadc93,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\poisoned_pen_11_f000249.wav,9,False,train
930e722a0a6a,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\midnight_passenger_09_f000023.wav,9,False,train
d361d49fbdbe,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_37_f000030.wav,9,False,train
652064f04a2f,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_02_f000266.wav,9,False,train
70dca3e75a45,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\rinkitink_baum_19_64kb_f000078.wav,9,False,train
74a66ae62459,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_26_f000147.wav,9,False,train
0348bd857582,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_36_f000155.wav,9,False,train
932293dc49a2,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\the_sea_fairies_04_f000073.wav,9,False,train
839d22b105a8,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\poisoned_pen_06_f000229.wav,9,False,train
1d033ae4f546,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\pink_fairy_book_24_f000014.wav,9,False,train
2391238d346f,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\skyisland_08_baum_64kb_f000054.wav,9,False,train
ac6832441c6e,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\silent_bullet_13_f000361.wav,9,False,train
4f99c2304552,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\emerald_city_of_oz_15_f000038.wav,9,False,train
209e7e8e8639,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_25_f000052.wav,9,False,train
573fb361e200,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_05_f000075.wav,9,False,train
1319a9ccbb94,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\rinkitink_baum_22_64kb_f000048.wav,9,False,train
54889ca47218,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_17_f000048.wav,9,False,train
32bef1c0d2f7,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\rinkitink_baum_04_64kb_f000003.wav,9,False,train
82917421a82c,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_16_f000176.wav,9,False,train
9e2da53f05bd,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\dorothy_and_wizard_oz_07_f000031.wav,9,False,train
3e2a002cf737,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_15_f000218.wav,9,False,train
d53a266621da,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_26_f000195.wav,9,False,train
d2083dfe081c,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\pink_fairy_book_35_f000026.wav,9,False,train
6266b63de5ce,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\midnight_passenger_04_f000291.wav,9,False,train
9a03137d174c,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_29_f000161.wav,9,False,train
b97712a8fd74,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\emerald_city_of_oz_26_f000085.wav,9,False,train
39a1a8ca2d70,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_11_f000247.wav,9,False,train
5b54c3307ca8,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\piratesofersatz_12_leinster_64kb_f000183.wav,9,False,train
5b9f7004096d,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\poisoned_pen_08_f000316.wav,9,False,train
8c71d7b69e97,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_17_f000231.wav,9,False,train
7f481df2178b,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\poisoned_pen_04_f000286.wav,9,False,train
68d21346b668,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\rinkitink_baum_02_64kb_f000103.wav,9,False,train
2c1f5b3870ff,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\hunters_space_12_f000068.wav,9,False,train
32261bccce9f,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_25_f000106.wav,9,False,train
4141c5004cb1,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_11_f000183.wav,9,False,train
50a8e4a60135,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_41_f000172.wav,9,False,train
5025475c1163,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\emerald_city_of_oz_25_f000061.wav,9,False,train
457df93e052d,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_26_f000173.wav,9,False,train
00431f96aba9,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_04_f000275.wav,9,False,train
282e6efdaecc,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_11_f000238.wav,9,False,train
807bf8caef90,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_09_f000150.wav,9,False,train
feb00fe6e82a,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_04_f000204.wav,9,False,train
d93e8da1f8cb,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\midnight_passenger_09_f000174.wav,9,False,train
a605ac24ac90,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_32_f000194.wav,9,False,train
121dc2d1b8c1,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_18_f000123.wav,9,False,train
61f9cf88997c,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\rinkitink_baum_05_64kb_f000079.wav,9,False,train
5850add788f8,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\ozma_of_oz_13_f000020.wav,9,False,train
7517692d75ae,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_08_f000096.wav,9,False,train
7e4c23a22ef1,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\emerald_city_of_oz_29_f000018.wav,9,False,train
a638a9da2f1d,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\emerald_city_of_oz_03_f000076.wav,9,False,train
34abd4545e34,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_10_f000061.wav,9,False,train
ef2853bd058a,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_24_f000099.wav,9,False,train
9e54e6e5195d,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\silent_bullet_12_f000248.wav,9,False,train
f9b913942b3d,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_59_f000186.wav,9,False,train
86da6f7f5032,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\the_sea_fairies_07_f000132.wav,9,False,train
fdae4b6d0128,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_26_f000196.wav,9,False,train
0be55adb7466,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\skyisland_16_baum_64kb_f000034.wav,9,False,train
d3a04de30f3f,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_18_f000015.wav,9,False,train
0020700bc1ff,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\dorothy_and_wizard_oz_17_f000020.wav,9,False,train
c0356a63eeed,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\pink_fairy_book_19_f000041.wav,9,False,train
2c0a8c1fb260,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_30_f000145.wav,9,False,train
2b08f55ee357,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\silent_bullet_05_f000181.wav,9,False,train
a8c25fad3793,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\hunters_space_10_f000056.wav,9,False,train
d2da5041a145,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_44_f000121.wav,9,False,train
a31c7808ac4b,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\midnight_passenger_11_f000048.wav,9,False,train
ca5611de1381,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_58_f000096.wav,9,False,train
96b0e9d1c7ad,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_05_f000158.wav,9,False,train
43458a83716d,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_27_f000506.wav,9,False,train
b8721d44241a,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_51_f000131.wav,9,False,train
7e7698aa66bb,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_38_f000165.wav,9,False,train
1ddaf93f5157,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\northandsouth_48_f000091.wav,9,False,train
dc1b41b9ed3f,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\dorothy_and_wizard_oz_13_f000076.wav,9,False,train
93bc9f05842e,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_15_f000183.wav,9,False,train
c635ce170a97,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\piratesofersatz_10_leinster_64kb_f000016.wav,9,False,train
ff3df22b4ed0,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_11_f000148.wav,9,False,train
c93b0f78d3dd,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\pink_fairy_book_06_f000053.wav,9,False,train
de1c919f482d,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\jane_eyre_30_f000191.wav,9,False,train
5b3dc3c48e20,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\tts_models_en_ljspeech_fast_pitch\wives_and_daughters_38_f000078.wav,9,False,train
8925e87afbbc,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\MeloTTS\rinkitink_baum_05_64kb_f000058.wav,1,False,train
95aeaff393d9,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\MeloTTS\emerald_city_of_oz_04_f000057.wav,1,False,train
2a006847af45,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\MeloTTS\dorothy_and_wizard_oz_14_f000092.wav,1,False,train
7b79f3d6329a,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\MeloTTS\jane_eyre_17_f000113.wav,1,False,train
6318129dd506,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\MeloTTS\the_master_key_18_f000073.wav,1,False,train
d3f7473f49ca,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\MeloTTS\wives_and_daughters_39_f000244.wav,1,False,train
1c73917372a1,D:\audio-ST\newww\audio-deepfake-source-tracing\data\MLAADv5\fake\en\MeloTTS\wives_and_daughters_26_f000240.wav,1,False,train
